Province_State,Country_Region,Last_Update,Lat,Long,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,Total_Test_Results,People_Hospitalized,Case_Fatality_Ratio,UID,ISO3,Testing_Rate,Hospitalization_Rate,region
California,US,9/10/2021,36.1162,-119.6816,4561496,66454,,,6,11556.15061,84999305,,1.455380224,84000006,USA,215121.5461,,C
Oregon,US,9/10/2021,44.572,-122.0709,294392,3394,,,41,6979.856734,6485993,,1.152884589,84000041,USA,153778.9815,,O
California,US,9/11/2021,36.1162,-119.6816,4577481,66691,,,6,11596.68237,85232285,,1.455465793,84000006,USA,215711.1864,,C
Oregon,US,9/11/2021,44.572,-122.0709,296825,3414,,,41,7037.541696,6508180,,1.150172661,84000041,USA,154305.0219,,O
California,US,9/12/2021,36.1162,-119.6816,4585940,66780,,,6,11618.15674,85528864,,1.454714337,84000006,USA,216461.787,,C
Oregon,US,9/12/2021,44.572,-122.0709,296825,3414,,,41,7037.541696,6531675,,1.150172661,84000041,USA,154862.0741,,O
California,US,9/13/2021,36.1162,-119.6816,4592179,66793,,,6,11633.99488,86032119,,1.45301674,84000006,USA,217735.4562,,C
Oregon,US,9/13/2021,44.572,-122.0709,296825,3414,,,41,7037.541696,6531675,,1.150172661,84000041,USA,154862.0741,,O
California,US,9/14/2021,36.1162,-119.6816,4607643,66886,,,6,11673.21818,86295593,,1.450150769,84000006,USA,218402.2726,,C
Oregon,US,9/14/2021,44.572,-122.0709,301504,3446,,,41,7148.477963,6531675,,1.142936744,84000041,USA,154862.0741,,O
California,US,9/15/2021,36.1162,-119.6816,4616818,67071,,,6,11696.48187,86521066,,1.45126949,84000006,USA,218972.9138,,C
Oregon,US,9/15/2021,44.572,-122.0709,303532,3490,,,41,7196.56062,6586338,,1.149796397,84000041,USA,156158.1009,,O
California,US,9/16/2021,36.1162,-119.6816,4625426,67256,,,6,11718.34599,86682313,,1.452557234,84000006,USA,219381.0077,,C
Oregon,US,9/16/2021,44.572,-122.0709,305560,3536,,,41,7244.643277,6605754,,1.157219531,84000041,USA,156618.4425,,O
California,US,9/17/2021,36.1162,-119.6816,4635686,67413,,,6,11744.33036,87498916,,1.452726742,84000006,USA,221447.7176,,C
Oregon,US,9/17/2021,44.572,-122.0709,307768,3547,,,41,7296.993625,6627408,,1.152491487,84000041,USA,157131.8458,,O
California,US,9/18/2021,36.1162,-119.6816,4645743,67533,,,6,11769.8541,87787458,,1.452156754,84000006,USA,222177.9777,,C
Oregon,US,9/18/2021,44.572,-122.0709,309841,3569,,,41,7346.143204,6651426,,1.151881126,84000041,USA,157701.2981,,O
California,US,9/19/2021,36.1162,-119.6816,4654301,67649,,,6,11791.53853,88152051,,1.451976015,84000006,USA,223100.7124,,C
Oregon,US,9/19/2021,44.572,-122.0709,309841,3569,,,41,7346.143204,6676294,,1.151881126,84000041,USA,158290.9034,,O
California,US,9/20/2021,36.1162,-119.6816,4660169,67679,,,6,11806.41494,88555230,,1.450789575,84000006,USA,224121.103,,C
Oregon,US,9/20/2021,44.572,-122.0709,309841,3569,,,41,7346.143204,6676294,,1.151881126,84000041,USA,158290.9034,,O
California,US,9/21/2021,36.1162,-119.6816,4668665,67692,,,6,11827.98042,88970703,,1.448422573,84000006,USA,225172.608,,C
Oregon,US,9/21/2021,44.572,-122.0709,313161,3594,,,41,7424.858402,6676294,,1.147652485,84000041,USA,158290.9034,,O
California,US,9/22/2021,36.1162,-119.6816,4676402,67819,,,6,11847.6022,89332249,,1.448736673,84000006,USA,226087.6312,,C
Oregon,US,9/22/2021,44.572,-122.0709,314841,3624,,,41,7464.690188,6728407,,1.1510572,84000041,USA,159526.4712,,O
California,US,9/23/2021,36.1162,-119.6816,4683904,67970,,,6,11866.65959,89637562,,1.449630512,84000006,USA,226860.3364,,C
Oregon,US,9/23/2021,44.572,-122.0709,317107,3650,,,41,7518.415681,6747666,,1.15103104,84000041,USA,159983.0905,,O
California,US,9/24/2021,36.1162,-119.6816,4691445,68120,,,6,11885.79797,89905947,,1.450490307,84000006,USA,227539.5819,,C
Oregon,US,9/24/2021,44.572,-122.0709,318914,3661,,,41,7561.258561,6777457,,1.147958384,84000041,USA,160689.4171,,O
California,US,9/25/2021,36.1162,-119.6816,4694112,68178,,,6,11892.61612,90122934,,1.450893023,84000006,USA,228088.7461,,C
Oregon,US,9/25/2021,44.572,-122.0709,320990,3682,,,41,7610.479269,6804864,,1.147076233,84000041,USA,161339.2205,,O
California,US,9/26/2021,36.1162,-119.6816,4695906,68210,,,6,11897.18432,90476127,,1.451016648,84000006,USA,228982.629,,C
Oregon,US,9/26/2021,44.572,-122.0709,320990,3682,,,41,7610.479269,6832321,,1.147076233,84000041,USA,161990.2094,,O
California,US,9/27/2021,36.1162,-119.6816,4713531,68364,,,6,11941.85151,90476127,,1.448853034,84000006,USA,228982.629,,C
Oregon,US,9/27/2021,44.572,-122.0709,320990,3682,,,41,7610.479269,6832321,,1.147076233,84000041,USA,161990.2094,,O
California,US,9/28/2021,36.1162,-119.6816,4721130,68438,,,6,11961.11138,90476127,,1.448085853,84000006,USA,228982.629,,C
Oregon,US,9/28/2021,44.572,-122.0709,324571,3709,,,41,7695.382619,6832321,,1.142739185,84000041,USA,161990.2094,,O
California,US,9/29/2021,36.1162,-119.6816,4728457,68546,,,6,11979.67272,91654152,,1.448123826,84000006,USA,231964.0482,,C
Oregon,US,9/29/2021,44.572,-122.0709,326191,3750,,,41,7733.791841,6885737,,1.14963319,84000041,USA,163256.6706,,O
California,US,9/30/2021,36.1162,-119.6816,4735177,68693,,,6,11996.77376,91949140,,1.449160709,84000006,USA,232710.6222,,C
Oregon,US,9/30/2021,44.572,-122.0709,328184,3771,,,41,7781.044669,6904864,,1.149050533,84000041,USA,163710.1602,,O
California,US,10/1/2021,36.1162,-119.6816,4743684,68812,,,6,12018.3443,92241907,,1.449065695,84000006,USA,233451.5752,,C
Oregon,US,10/1/2021,44.572,-122.0709,330054,3791,,,41,7825.381241,6932575,,1.148599926,84000041,USA,164367.1713,,O
California,US,10/2/2021,36.1162,-119.6816,4746388,68842,,,6,12025.23837,92523189,,1.448866333,84000006,USA,234163.4613,,C
Oregon,US,10/2/2021,44.572,-122.0709,331709,3815,,,41,7864.620293,6959207,,1.150104459,84000041,USA,164998.6,,O
California,US,10/3/2021,36.1162,-119.6816,4747971,68859,,,6,12029.28015,92887805,,1.448737186,84000006,USA,235086.2542,,C
Oregon,US,10/3/2021,44.572,-122.0709,331709,3815,,,41,7864.620293,6986109,,1.150104459,84000041,USA,165636.4302,,O
California,US,10/4/2021,36.1162,-119.6816,4762784,69033,,,6,12066.80778,92887805,,1.447881064,84000006,USA,235086.2542,,C
Oregon,US,10/4/2021,44.572,-122.0709,331709,3815,,,41,7864.620293,6986109,,1.150104459,84000041,USA,165636.4302,,O
California,US,10/5/2021,36.1162,-119.6816,4768326,69070,,,6,12080.88444,92887805,,1.446969116,84000006,USA,235086.2542,,C
Oregon,US,10/5/2021,44.572,-122.0709,334971,3823,,,41,7941.960345,6986109,,1.141292828,84000041,USA,165636.4302,,O
California,US,10/6/2021,36.1162,-119.6816,4774196,69202,,,6,12095.76085,93981280,,1.447951417,84000006,USA,237853.689,,C
Oregon,US,10/6/2021,44.572,-122.0709,336598,3867,,,41,7980.535534,7039768,,1.148848181,84000041,USA,166908.6527,,O
California,US,10/7/2021,36.1162,-119.6816,4779669,69365,,,6,12109.65528,94221400,,1.449696685,84000006,USA,238461.3997,,C
Oregon,US,10/7/2021,44.572,-122.0709,338130,3900,,,41,8016.858329,7058175,,1.153402537,84000041,USA,167345.0715,,O
California,US,10/8/2021,36.1162,-119.6816,4786745,69521,,,6,12127.57379,94358520,,1.450810268,84000006,USA,238808.4315,,C
Oregon,US,10/8/2021,44.572,-122.0709,339556,3959,,,41,8050.667929,7080181,,1.165934338,84000041,USA,167866.8205,,O
California,US,10/9/2021,36.1162,-119.6816,4789006,69574,,,6,12133.32391,94503868,,1.451228227,84000006,USA,239176.2873,,C
Oregon,US,10/9/2021,44.572,-122.0709,341113,3982,,,41,8087.58346,7104238,,1.167355099,84000041,USA,168437.1975,,O
California,US,10/10/2021,36.1162,-119.6816,4790372,69598,,,6,12136.79119,95098732,,1.451314103,84000006,USA,240681.8062,,C
Oregon,US,10/10/2021,44.572,-122.0709,341113,3982,,,41,8087.58346,7129801,,1.167355099,84000041,USA,169043.2808,,O
California,US,10/11/2021,36.1162,-119.6816,4803731,69719,,,6,12170.62376,95098732,,1.449795836,84000006,USA,240681.8062,,C
Oregon,US,10/11/2021,44.572,-122.0709,341113,3982,,,41,8087.58346,7129801,,1.167355099,84000041,USA,169043.2808,,O
California,US,10/12/2021,36.1162,-119.6816,4808635,69785,,,6,12183.0756,95098732,,1.449685114,84000006,USA,240681.8062,,C
Oregon,US,10/12/2021,44.572,-122.0709,343993,4002,,,41,8155.866523,7129801,,1.163395767,84000041,USA,169043.2808,,O
California,US,10/13/2021,36.1162,-119.6816,4814230,69894,,,6,12197.23831,96197179,,1.450263518,84000006,USA,243461.8245,,C
Oregon,US,10/13/2021,44.572,-122.0709,345344,4084,,,41,8187.897918,7178765,,1.182588955,84000041,USA,170204.1877,,O
California,US,10/14/2021,36.1162,-119.6816,4818712,70037,,,6,12208.61453,96482901,,1.451876544,84000006,USA,244184.9475,,C
Oregon,US,10/14/2021,44.572,-122.0709,346480,4117,,,41,8214.831792,7197603,,1.188235973,84000041,USA,170650.8253,,O
California,US,10/15/2021,36.1162,-119.6816,4824189,70172,,,6,12222.51403,96704317,,1.453020849,84000006,USA,244745.321,,C
Oregon,US,10/15/2021,44.572,-122.0709,347717,4141,,,41,8244.160316,7218744,,1.190910999,84000041,USA,171152.0657,,O
California,US,10/16/2021,36.1162,-119.6816,4827548,70212,,,6,12231.03038,96955035,,1.45283681,84000006,USA,245379.8537,,C
Oregon,US,10/16/2021,44.572,-122.0709,348766,4161,,,41,8269.031474,7237106,,1.193063544,84000041,USA,171587.4176,,O
California,US,10/17/2021,36.1162,-119.6816,4827758,70216,,,6,12231.57705,97293058,,1.452854643,84000006,USA,246235.3434,,C
Oregon,US,10/17/2021,44.572,-122.0709,348766,4161,,,41,8269.031474,7256444,,1.193063544,84000041,USA,172045.9099,,O
California,US,10/18/2021,36.1162,-119.6816,4841342,70409,,,6,12265.974,97293058,,1.452762671,84000006,USA,246235.3434,,C
Oregon,US,10/18/2021,44.572,-122.0709,348766,4161,,,41,8269.031474,7256444,,1.193063544,84000041,USA,172045.9099,,O
California,US,10/19/2021,36.1162,-119.6816,4846965,70468,,,6,12280.2759,97293058,,1.45228669,84000006,USA,246235.3434,,C
Oregon,US,10/19/2021,44.572,-122.0709,352026,4185,,,41,8346.324107,7256444,,1.188832643,84000041,USA,172045.9099,,O
California,US,10/20/2021,36.1162,-119.6816,4851793,70874,,,6,12292.52528,98640328,,1.459198485,84000006,USA,249645.0984,,C
Oregon,US,10/20/2021,44.572,-122.0709,353368,4226,,,41,8378.142117,7317929,,1.1959204,84000041,USA,173503.6822,,O
California,US,10/21/2021,36.1162,-119.6816,4857676,71032,,,6,12307.4599,98930411,,1.460676861,84000006,USA,250379.2586,,C
Oregon,US,10/21/2021,44.572,-122.0709,354681,4235,,,41,8409.272555,7336579,,1.194030692,84000041,USA,173945.8624,,O
California,US,10/22/2021,36.1162,-119.6816,4864450,71202,,,6,12324.66976,99152394,,1.462128146,84000006,USA,250941.067,,C
Oregon,US,10/22/2021,44.572,-122.0709,356061,4275,,,41,8441.991523,7357306,,1.20063697,84000041,USA,174437.2871,,O
California,US,10/23/2021,36.1162,-119.6816,4866501,71328,,,6,12329.88587,99372992,,1.464095905,84000006,USA,251499.3702,,C
Oregon,US,10/23/2021,44.572,-122.0709,357526,4284,,,41,8476.725789,7382209,,1.198234534,84000041,USA,175027.7222,,O
California,US,10/24/2021,36.1162,-119.6816,4867882,71341,,,6,12333.41895,99679827,,1.463943259,84000006,USA,252275.9274,,C
Oregon,US,10/24/2021,44.572,-122.0709,357526,4284,,,41,8476.725789,7404714,,1.198234534,84000041,USA,175561.3022,,O
California,US,10/25/2021,36.1162,-119.6816,4869017,71350,,,6,12336.31426,99679827,,1.463784314,84000006,USA,252275.9274,,C
Oregon,US,10/25/2021,44.572,-122.0709,357526,4284,,,41,8476.725789,7404714,,1.198234534,84000041,USA,175561.3022,,O
California,US,10/26/2021,36.1162,-119.6816,4889034,71443,,,6,12386.99225,99679827,,1.459695781,84000006,USA,252275.9274,,C
Oregon,US,10/26/2021,44.572,-122.0709,359733,4295,,,41,8529.052428,7404714,,1.193941062,84000041,USA,175561.3022,,O
California,US,10/27/2021,36.1162,-119.6816,4894170,71629,,,6,12400.02872,99679827,,1.46195745,84000006,USA,252275.9274,,C
Oregon,US,10/27/2021,44.572,-122.0709,361240,4318,,,41,8564.782489,7457198,,1.195327206,84000041,USA,176805.6662,,O
California,US,10/28/2021,36.1162,-119.6816,4899739,71768,,,6,12414.13828,101117335,,1.463129615,84000006,USA,255914.0623,,C
Oregon,US,10/28/2021,44.572,-122.0709,362561,4334,,,41,8596.102602,7475168,,1.195385052,84000041,USA,177231.724,,O
California,US,10/29/2021,36.1162,-119.6816,4907337,71848,,,6,12433.40573,101269181,,1.4624907,84000006,USA,256298.3637,,C
Oregon,US,10/29/2021,44.572,-122.0709,363684,4358,,,41,8622.728255,7493984,,1.198293024,84000041,USA,177677.84,,O
California,US,10/30/2021,36.1162,-119.6816,4909875,71952,,,6,12439.8569,101496250,,1.463848127,84000006,USA,256873.0441,,C
Oregon,US,10/30/2021,44.572,-122.0709,365053,4372,,,41,8655.186419,7509005,,1.197634316,84000041,USA,178033.9789,,O
California,US,10/31/2021,36.1162,-119.6816,4911469,71941,,,6,12443.90881,101779000,,1.463147758,84000006,USA,257588.6454,,C
Oregon,US,10/31/2021,44.572,-122.0709,365053,4372,,,41,8655.186419,7536934,,1.197634316,84000041,USA,178696.1586,,O
California,US,11/1/2021,36.1162,-119.6816,4924599,71950,,,6,12477.17953,101779000,,1.459428792,84000006,USA,257588.6454,,C
Oregon,US,11/1/2021,44.572,-122.0709,365053,4372,,,41,8655.186419,7536934,,1.197634316,84000041,USA,178696.1586,,O
California,US,11/2/2021,36.1162,-119.6816,4932015,72111,,,6,12495.98637,101779000,,1.460493106,84000006,USA,257588.6454,,C
Oregon,US,11/2/2021,44.572,-122.0709,367610,4377,,,41,8715.811346,7536934,,1.190664019,84000041,USA,178696.1586,,O
California,US,11/3/2021,36.1162,-119.6816,4936687,72188,,,6,12507.84599,102990289,,1.460666336,84000006,USA,260654.2512,,C
Oregon,US,11/3/2021,44.572,-122.0709,368696,4405,,,41,8741.559751,7586350,,1.194751231,84000041,USA,179867.7822,,O
California,US,11/4/2021,36.1162,-119.6816,4942180,72281,,,6,12521.81635,103282146,,1.460916379,84000006,USA,261392.9011,,C
Oregon,US,11/4/2021,44.572,-122.0709,369815,4469,,,41,8768.090566,7603852,,1.208442059,84000041,USA,180282.744,,O
California,US,11/5/2021,36.1162,-119.6816,4950459,72366,,,6,12542.78961,103487426,,1.460188643,84000006,USA,261912.4366,,C
Oregon,US,11/5/2021,44.572,-122.0709,371001,4543,,,41,8796.209911,7622405,,1.224525001,84000041,USA,180722.6245,,O
California,US,11/6/2021,36.1162,-119.6816,4953623,72489,,,6,12550.82003,103672622,,1.461734651,84000006,USA,262381.1422,,C
Oregon,US,11/6/2021,44.572,-122.0709,372137,4562,,,41,8823.143785,7622405,,1.225892615,84000041,USA,180722.6245,,O
California,US,11/7/2021,36.1162,-119.6816,4955398,72511,,,6,12555.31485,103984228,,1.461654818,84000006,USA,263169.7741,,C
Oregon,US,11/7/2021,44.572,-122.0709,372137,4562,,,41,8823.143785,7668268,,1.225892615,84000041,USA,181810.0085,,O
California,US,11/8/2021,36.1162,-119.6816,4967827,72525,,,6,12586.79624,103984228,,1.45828051,84000006,USA,263169.7741,,C
Oregon,US,11/8/2021,44.572,-122.0709,372137,4562,,,41,8823.143785,7668268,,1.225892615,84000041,USA,181810.0085,,O
California,US,11/9/2021,36.1162,-119.6816,4975072,72644,,,6,12605.15006,103984228,,1.458546453,84000006,USA,263169.7741,,C
Oregon,US,11/9/2021,44.572,-122.0709,374253,4620,,,41,8873.312869,7668268,,1.234459042,84000041,USA,181810.0085,,O
California,US,11/10/2021,36.1162,-119.6816,4979837,72681,,,6,12617.25517,105092073,,1.457889283,84000006,USA,265973.5773,,C
Oregon,US,11/10/2021,44.572,-122.0709,375357,4655,,,41,8899.488043,7720712,,1.240152708,84000041,USA,183053.4241,,O
California,US,11/11/2021,36.1162,-119.6816,4984926,72857,,,6,12630.15498,105355709,,1.459927001,84000006,USA,266640.8038,,C
Oregon,US,11/11/2021,44.572,-122.0709,376372,4730,,,41,8923.553081,7738456,,1.256735358,84000041,USA,183474.1237,,O
California,US,11/12/2021,36.1162,-119.6816,4987220,72960,,,6,12635.9709,105528939,,1.461318034,84000006,USA,267079.2251,,C
Oregon,US,11/12/2021,44.572,-122.0709,376372,4730,,,41,8923.553081,7755556,,1.256735358,84000041,USA,183879.5544,,O
California,US,11/13/2021,36.1162,-119.6816,4996988,73014,,,6,12660.74804,105713064,,1.459537679,84000006,USA,267545.2201,,C
Oregon,US,11/13/2021,44.572,-122.0709,378174,4750,,,41,8966.277414,7755556,,1.256035582,84000041,USA,183879.5544,,O
California,US,11/14/2021,36.1162,-119.6816,4999871,73105,,,6,12668.06983,105713064,,1.460512131,84000006,USA,267545.2201,,C
Oregon,US,11/14/2021,44.572,-122.0709,378174,4750,,,41,8966.277414,7798819,,1.256035582,84000041,USA,184905.294,,O
California,US,11/15/2021,36.1162,-119.6816,5006289,73111,,,6,12684.33821,106608220,,1.458758657,84000006,USA,269810.7368,,C
Oregon,US,11/15/2021,44.572,-122.0709,378174,4750,,,41,8966.277414,7798819,,1.256035582,84000041,USA,184905.294,,O
California,US,11/16/2021,36.1162,-119.6816,5010810,73233,,,6,12695.81314,106608220,,1.459872203,84000006,USA,269810.7368,,C
Oregon,US,11/16/2021,44.572,-122.0709,380091,4803,,,41,9011.728327,7798819,,1.263644759,84000041,USA,184905.294,,O
California,US,11/17/2021,36.1162,-119.6816,5016168,73299,,,6,12709.41906,107384785,,1.459623631,84000006,USA,271776.116,,C
Oregon,US,11/17/2021,44.572,-122.0709,380866,4855,,,41,9030.10311,7823180,,1.274726544,84000041,USA,185482.8786,,O
California,US,11/18/2021,36.1162,-119.6816,5021404,73405,,,6,12722.69343,107639081,,1.460209321,84000006,USA,272419.7042,,C
Oregon,US,11/18/2021,44.572,-122.0709,381842,4873,,,41,9053.243481,7858057,,1.276182295,84000041,USA,186309.7912,,O
California,US,11/19/2021,36.1162,-119.6816,5027151,73552,,,6,12737.3041,107800398,,1.461455192,84000006,USA,272827.9753,,C
Oregon,US,11/19/2021,44.572,-122.0709,382990,4886,,,41,9080.461869,7874829,,1.275751325,84000041,USA,186707.4452,,O
California,US,11/20/2021,36.1162,-119.6816,5030048,73694,,,6,12744.67397,107989717,,1.463429939,84000006,USA,273307.1156,,C
Oregon,US,11/20/2021,44.572,-122.0709,384062,4914,,,41,9105.878342,7903749,,1.279480917,84000041,USA,187393.121,,O
California,US,11/21/2021,36.1162,-119.6816,5032015,73720,,,6,12749.67749,108374406,,1.463371738,84000006,USA,274280.7106,,C
Oregon,US,11/21/2021,44.572,-122.0709,384062,4914,,,41,9105.878342,7918688,,1.279480917,84000041,USA,187747.3157,,O
California,US,11/22/2021,36.1162,-119.6816,5042241,73731,,,6,12775.59352,108374406,,1.460621115,84000006,USA,274280.7106,,C
Oregon,US,11/22/2021,44.572,-122.0709,384062,4914,,,41,9105.878342,7918688,,1.279480917,84000041,USA,187747.3157,,O
California,US,11/23/2021,36.1162,-119.6816,5046937,73856,,,6,12787.50122,108374406,,1.461734947,84000006,USA,274280.7106,,C
Oregon,US,11/23/2021,44.572,-122.0709,385790,5017,,,41,9146.848179,7918688,,1.30044843,84000041,USA,187747.3157,,O
California,US,11/24/2021,36.1162,-119.6816,5051528,73939,,,6,12799.14066,109529283,,1.462046874,84000006,USA,277203.5453,,C
Oregon,US,11/24/2021,44.572,-122.0709,386634,5066,,,41,9166.85891,7964473,,1.31028311,84000041,USA,188832.8504,,O
California,US,11/25/2021,36.1162,-119.6816,5053639,74093,,,6,12804.51621,109529283,,1.464476951,84000006,USA,277203.5453,,C
Oregon,US,11/25/2021,44.572,-122.0709,387485,5116,,,41,9187.035607,7980487,,1.320309173,84000041,USA,189212.5327,,O
California,US,11/26/2021,36.1162,-119.6816,5053738,74098,,,6,12804.77942,109974133,,1.464545673,84000006,USA,278329.3995,,C
Oregon,US,11/26/2021,44.572,-122.0709,387485,5116,,,41,9187.035607,7999847,,1.320309173,84000041,USA,189671.5466,,O
California,US,11/27/2021,36.1162,-119.6816,5055961,74129,,,6,12810.39794,109974133,,1.464515784,84000006,USA,278329.3995,,C
Oregon,US,11/27/2021,44.572,-122.0709,387485,5116,,,41,9187.035607,7999847,,1.320309173,84000041,USA,189671.5466,,O
California,US,11/28/2021,36.1162,-119.6816,5056741,74152,,,6,12812.42263,109974133,,1.464738676,84000006,USA,278329.3995,,C
Oregon,US,11/28/2021,44.572,-122.0709,387485,5116,,,41,9187.035607,7999847,,1.320309173,84000041,USA,189671.5466,,O
California,US,11/29/2021,36.1162,-119.6816,5071564,74159,,,6,12849.93507,109974133,,1.460600576,84000006,USA,278329.3995,,C
Oregon,US,11/29/2021,44.572,-122.0709,387485,5116,,,41,9187.035607,7999847,,1.320309173,84000041,USA,189671.5466,,O
California,US,11/30/2021,36.1162,-119.6816,5077185,74367,,,6,12864.15345,109974133,,1.463078357,84000006,USA,278329.3995,,C
Oregon,US,11/30/2021,44.572,-122.0709,390066,5142,,,41,9248.22956,7999847,,1.318238452,84000041,USA,189671.5466,,O
California,US,12/1/2021,36.1162,-119.6816,5082887,74473,,,6,12878.58443,110840854,,1.463522,84000006,USA,280522.9511,,C
Oregon,US,12/1/2021,44.572,-122.0709,391099,5161,,,41,9272.721367,8059253,,1.319614727,84000041,USA,191080.027,,O
California,US,12/2/2021,36.1162,-119.6816,5088203,74561,,,6,12892.01066,110942853,,1.463725382,84000006,USA,280781.0965,,C
Oregon,US,12/2/2021,44.572,-122.0709,392197,5186,,,41,9298.754285,8076793,,1.322294663,84000041,USA,191495.8899,,O
California,US,12/3/2021,36.1162,-119.6816,5096527,74669,,,6,12913.08009,111075785,,1.463453833,84000006,USA,281117.5291,,C
Oregon,US,12/3/2021,44.572,-122.0709,393232,5228,,,41,9323.29351,8094666,,1.329495056,84000041,USA,191919.6479,,O
California,US,12/4/2021,36.1162,-119.6816,5100003,74781,,,6,12921.89255,111265689,,1.464649403,84000006,USA,281598.15,,C
Oregon,US,12/4/2021,44.572,-122.0709,394569,5243,,,41,9354.992974,8118300,,1.328791669,84000041,USA,192479.9958,,O
California,US,12/5/2021,36.1162,-119.6816,5102493,74800,,,6,12928.0223,111265689,,1.464326902,84000006,USA,281598.15,,C
Oregon,US,12/5/2021,44.572,-122.0709,394569,5243,,,41,9354.992974,8142192,,1.328791669,84000041,USA,193046.4607,,O
California,US,12/6/2021,36.1162,-119.6816,5117534,74802,,,6,12965.9574,111265689,,1.460081692,84000006,USA,281598.15,,C
Oregon,US,12/6/2021,44.572,-122.0709,394569,5243,,,41,9354.992974,8142192,,1.328791669,84000041,USA,193046.4607,,O
California,US,12/7/2021,36.1162,-119.6816,5124739,74911,,,6,12984.16189,112968708,,1.460159198,84000006,USA,285908.2568,,C
Oregon,US,12/7/2021,44.572,-122.0709,396501,5268,,,41,9400.799528,8142192,,1.328622122,84000041,USA,193046.4607,,O
California,US,12/8/2021,36.1162,-119.6816,5129528,74953,,,6,12995.61151,113028993,,1.459690683,84000006,USA,286060.8298,,C
Oregon,US,12/8/2021,44.572,-122.0709,397421,5299,,,41,9422.612173,8196154,,1.333346753,84000041,USA,194325.8672,,O
California,US,12/9/2021,36.1162,-119.6816,5137726,75080,,,6,13015.68631,113028993,,1.4599088,84000006,USA,286060.8298,,C
Oregon,US,12/9/2021,44.572,-122.0709,398262,5318,,,41,9442.551776,8215480,,1.335301887,84000041,USA,194784.075,,O
California,US,12/10/2021,36.1162,-119.6816,5144464,75178,,,6,13025.76927,113539006,,1.460682824,84000006,USA,287351.6026,,C
Oregon,US,12/10/2021,44.572,-122.0709,399361,5356,,,41,9468.608403,8232179,,1.341142475,84000041,USA,195179.9982,,O
California,US,12/11/2021,36.1162,-119.6816,5147845,75247,,,6,13042.6324,113686439,,1.460133185,84000006,USA,287724.7352,,C
Oregon,US,12/11/2021,44.572,-122.0709,400188,5381,,,41,9488.216074,8254789,,1.34461803,84000041,USA,195716.0676,,O
California,US,12/12/2021,36.1162,-119.6816,5149812,75270,,,6,13047.18542,114042927,,1.460069797,84000006,USA,288626.9573,,C
Oregon,US,12/12/2021,44.572,-122.0709,400188,5381,,,41,9488.216074,8277839,,1.34461803,84000041,USA,196262.5692,,O
California,US,12/13/2021,36.1162,-119.6816,5162543,75275,,,6,13050.87795,114042927,,1.459753656,84000006,USA,288626.9573,,C
Oregon,US,12/13/2021,44.572,-122.0709,400188,5381,,,41,9488.216074,8277839,,1.34461803,84000041,USA,196262.5692,,O
California,US,12/14/2021,36.1162,-119.6816,5168843,75378,,,6,13088.73712,114042927,,1.457522946,84000006,USA,288626.9573,,C
Oregon,US,12/14/2021,44.572,-122.0709,401564,5420,,,41,9520.840204,8277839,,1.349722585,84000041,USA,196262.5692,,O
California,US,12/15/2021,36.1162,-119.6816,5175216,75428,,,6,13103.2744,115283141,,1.456871651,84000006,USA,291765.7683,,C
Oregon,US,12/15/2021,44.572,-122.0709,402436,5469,,,41,9541.514798,8320361,,1.358973849,84000041,USA,197270.7402,,O
California,US,12/16/2021,36.1162,-119.6816,5181251,75517,,,6,13116.66519,115566892,,1.457101588,84000006,USA,292483.903,,C
Oregon,US,12/16/2021,44.572,-122.0709,403329,5508,,,41,9562.687289,8339906,,1.365634507,84000041,USA,197734.1404,,O
California,US,12/17/2021,36.1162,-119.6816,5189337,75603,,,6,13137.74221,115740483,,1.456420653,84000006,USA,292923.238,,C
Oregon,US,12/17/2021,44.572,-122.0709,404229,5527,,,41,9584.025747,8360232,,1.367294281,84000041,USA,198216.0576,,O
California,US,12/18/2021,36.1162,-119.6816,5194274,75679,,,6,13159.8822,115932687,,1.455431999,84000006,USA,293409.6798,,C
Oregon,US,12/18/2021,44.572,-122.0709,405292,5531,,,41,9609.228835,8383470,,1.364695084,84000041,USA,198767.0165,,O
California,US,12/19/2021,36.1162,-119.6816,5198232,75718,,,6,13169.22614,116285808,,1.45514883,84000006,USA,294303.3805,,C
Oregon,US,12/19/2021,44.572,-122.0709,405292,5531,,,41,9609.228835,8411675,,1.364695084,84000041,USA,199435.7401,,O
California,US,12/20/2021,36.1162,-119.6816,5215035,75727,,,6,13178.08922,116285808,,1.454342998,84000006,USA,294303.3805,,C
Oregon,US,12/20/2021,44.572,-122.0709,405292,5531,,,41,9609.228835,8411675,,1.364695084,84000041,USA,199435.7401,,O
California,US,12/21/2021,36.1162,-119.6816,5225605,75826,,,6,13226.75011,116285808,,1.450886814,84000006,USA,294303.3805,,C
Oregon,US,12/21/2021,44.572,-122.0709,407153,5534,,,41,9653.352023,8411675,,1.35919421,84000041,USA,199435.7401,,O
California,US,12/22/2021,36.1162,-119.6816,5237491,75878,,,6,13254.32386,117483254,,1.448861369,84000006,USA,297333.9516,,C
Oregon,US,12/22/2021,44.572,-122.0709,408069,5559,,,41,9675.06983,8470758,,1.362269616,84000041,USA,200836.5624,,O
California,US,12/23/2021,36.1162,-119.6816,5253342,75958,,,6,13285.18773,117776943,,1.447019425,84000006,USA,298077.238,,C
